creation_date,listing_active_count,num_favorers,currency_code,is_shop_us_based,sale_message,sales_count,review_count,shop_location
19-Nov,1,0,USD,TRUE,TRUE,0,0,"Los Angeles, California"
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,0,GBP,FALSE,FALSE,0,0,United Kingdom
19-Nov,0,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,6,1,USD,TRUE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,7,2,USD,TRUE,FALSE,1,0,None
19-Dec,3,2,USD,TRUE,FALSE,0,0,"Cleveland, Tennessee"
19-Nov,7,6,USD,TRUE,TRUE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Dec,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,2,0,CAD,FALSE,FALSE,1,0,"Ontario, Canada"
19-Nov,19,2,GBP,FALSE,FALSE,0,0,"Royal Leamington Spa, United Kingdom"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,18,7,USD,TRUE,TRUE,1,0,"Pensacola, Florida"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Satellite Beach, Florida"
19-Nov,7,2,USD,TRUE,FALSE,0,0,"Oregon City, Oregon"
19-Nov,11,0,NZD,FALSE,FALSE,0,0,"Dunedin, New Zealand"
19-Nov,31,5,USD,TRUE,TRUE,38,1,None
19-Nov,5,1,USD,TRUE,TRUE,10,0,None
19-Nov,29,4,GBP,FALSE,TRUE,1,0,United Kingdom
19-Nov,7,0,GBP,FALSE,FALSE,1,0,None
19-Nov,5,0,EUR,FALSE,TRUE,0,0,None
19-Nov,3,0,CAD,FALSE,FALSE,0,0,None
19-Dec,2,0,EUR,FALSE,FALSE,0,0,"Genova, Italy"
19-Nov,43,87,USD,TRUE,TRUE,255,17,None
19-Nov,5,1,USD,TRUE,FALSE,0,0,"Fort Thomas, Kentucky"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,"Alexandria, Virginia"
19-Nov,10,0,EUR,FALSE,FALSE,2,0,"Saumur, France"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,1,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,1,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,8,USD,TRUE,FALSE,1,0,"Salisbury, North Carolina"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Eau Claire, Wisconsin"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Snellville, Georgia"
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,37,4,GBP,FALSE,FALSE,42,0,United Kingdom
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Chicago, Illinois"
19-Nov,21,1,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,EUR,FALSE,FALSE,0,0,Poland
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,7,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Lyford, Indiana"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,3,0,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,28,7,USD,TRUE,FALSE,2,1,None
19-Nov,12,3,USD,TRUE,TRUE,6,0,"Collinsville, Illinois"
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,5,0,USD,TRUE,FALSE,0,0,"Springfield, Missouri"
19-Nov,1,1,USD,TRUE,FALSE,1,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,"Zoetermeer, The Netherlands"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,14,0,CAD,FALSE,FALSE,0,0,None
19-Nov,22,0,EUR,FALSE,FALSE,0,0,Estonia
19-Nov,1,2,USD,TRUE,FALSE,11,1,"Grand Rapids, Michigan"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,23,1,USD,TRUE,FALSE,1,0,"Tallahassee, Florida"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,"Poitiers, France"
19-Nov,11,7,USD,TRUE,FALSE,1,0,None
19-Nov,26,1,GBP,FALSE,FALSE,4,0,None
19-Nov,4,1,EUR,FALSE,FALSE,0,0,None
19-Nov,12,0,USD,TRUE,FALSE,0,0,"Elkhart, Indiana"
19-Nov,6,4,USD,TRUE,FALSE,5,1,"New Brighton, Minnesota"
19-Nov,0,0,GBP,FALSE,FALSE,-99,-99,None
19-Nov,20,7,USD,TRUE,TRUE,3,1,"Joshua Tree, California"
19-Nov,2,0,USD,TRUE,FALSE,2,0,None
19-Nov,4,1,USD,TRUE,FALSE,13,0,None
19-Nov,0,3,CAD,FALSE,TRUE,1,0,None
19-Nov,3,0,GBP,FALSE,FALSE,0,0,"London, United Kingdom"
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,13,0,HKD,FALSE,FALSE,2,0,"Hong Kong, Hong Kong"
19-Nov,5,0,USD,TRUE,FALSE,0,0,"Murfreesboro, Tennessee"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,13,0,HKD,FALSE,FALSE,2,0,"Hong Kong, Hong Kong"
19-Nov,5,0,USD,TRUE,FALSE,0,0,"Murfreesboro, Tennessee"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,0,EUR,FALSE,TRUE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,6,0,"Houston, Texas"
19-Nov,0,0,GBP,FALSE,FALSE,0,0,"Plymouth, United Kingdom"
19-Nov,37,1,USD,FALSE,FALSE,2,0,None
19-Nov,8,0,USD,FALSE,FALSE,0,0,None
19-Nov,21,2,USD,TRUE,FALSE,2,0,"Ossian, Indiana"
19-Nov,3,0,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,"Thessaloniki, Greece"
19-Nov,3,2,GBP,FALSE,FALSE,0,0,"Manchester, United Kingdom"
19-Nov,1,0,USD,FALSE,FALSE,0,0,"Haifa, Israel"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,8,0,USD,TRUE,FALSE,1,0,"Longmont, Colorado"
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,9,0,USD,TRUE,FALSE,2,0,None
19-Nov,1,0,USD,TRUE,FALSE,3,1,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Los Angeles, California"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Texas, United States"
19-Nov,6,1,USD,TRUE,FALSE,0,0,None
19-Dec,1,0,CAD,FALSE,TRUE,0,0,"Edmonton, Canada"
19-Nov,9,1,GBP,FALSE,FALSE,1,0,None
19-Nov,4,3,USD,TRUE,TRUE,1,0,None
19-Nov,10,1,USD,TRUE,FALSE,10,0,None
19-Nov,0,0,GBP,FALSE,FALSE,-99,-99,None
19-Nov,8,0,USD,TRUE,FALSE,0,0,"Fayetteville, Arkansas"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,GBP,FALSE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Calabasas, California"
19-Nov,1,0,GBP,FALSE,FALSE,1,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,0,EUR,FALSE,FALSE,0,0,None
19-Dec,2,3,USD,TRUE,FALSE,0,0,None
19-Nov,7,0,USD,TRUE,FALSE,0,0,"Logan, Utah"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,74,11,USD,TRUE,FALSE,9,2,"Massachusetts, United States"
19-Nov,80,7,GBP,FALSE,FALSE,0,0,"Ipswich, United Kingdom"
19-Nov,4,1,USD,TRUE,FALSE,0,0,"Kansas City, Missouri"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,8,5,USD,TRUE,FALSE,0,0,"Castle Rock, Colorado"
19-Nov,7,1,USD,FALSE,FALSE,0,0,"Woodstock, Canada"
19-Nov,12,0,GBP,FALSE,FALSE,0,0,"England, United Kingdom"
19-Nov,6,2,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,3,USD,FALSE,FALSE,0,0,None
19-Dec,1,0,GBP,FALSE,FALSE,0,0,"Nuneaton, United Kingdom"
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,Slovakia
19-Nov,1,1,GBP,FALSE,FALSE,0,0,None
19-Nov,12,3,USD,TRUE,FALSE,6,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Santa Rosa, California"
19-Nov,3,2,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,USD,TRUE,TRUE,0,0,None
19-Nov,5,0,GBP,FALSE,TRUE,0,0,"Tamworth, United Kingdom"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,"Newcastle upon Tyne, United Kingdom"
19-Nov,7,2,USD,TRUE,FALSE,1,0,"Memphis, Tennessee"
19-Nov,2,0,CAD,FALSE,FALSE,0,0,"Terrebonne, Canada"
19-Dec,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,2,0,CAD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,49,2,USD,TRUE,TRUE,0,0,"Poughkeepsie, New York"
19-Nov,16,2,USD,TRUE,FALSE,0,0,"Ringgold, Georgia"
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,2,USD,TRUE,FALSE,0,0,"Wisconsin, United States"
19-Nov,9,2,USD,TRUE,FALSE,3,0,"Burlingame, California"
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,2,USD,TRUE,FALSE,1,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,0,0,USD,TRUE,FALSE,1,0,None
19-Dec,20,0,USD,TRUE,FALSE,4,0,"Rochester, New York"
19-Dec,5,0,USD,FALSE,FALSE,1,0,None
19-Nov,6,2,USD,TRUE,FALSE,0,0,"Kentucky, United States"
19-Nov,1,0,USD,TRUE,FALSE,3,0,None
19-Nov,6,2,USD,FALSE,FALSE,2,0,"Moscow, Russia"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,12,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Dec,4,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,GBP,FALSE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,1,0,None
19-Nov,36,2,USD,TRUE,FALSE,0,0,None
19-Nov,5,0,CAD,FALSE,FALSE,0,0,"Montreal, Canada"
19-Nov,3,2,USD,TRUE,FALSE,0,0,None
19-Nov,6,3,USD,TRUE,FALSE,3,0,"Los Angeles, California"
19-Nov,0,0,USD,TRUE,FALSE,1,0,None
19-Nov,36,2,USD,TRUE,FALSE,0,0,None
19-Nov,5,0,CAD,FALSE,FALSE,0,0,"Montreal, Canada"
19-Nov,3,2,USD,TRUE,FALSE,0,0,None
19-Nov,6,3,USD,TRUE,FALSE,3,0,"Los Angeles, California"
19-Nov,7,3,USD,TRUE,FALSE,0,0,"Michigan, United States"
19-Nov,1,2,USD,TRUE,FALSE,4,2,None
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,5,0,CAD,FALSE,FALSE,1,0,None
19-Nov,3,2,USD,TRUE,FALSE,1,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,9,2,EUR,FALSE,FALSE,4,0,"Sofia, Bulgaria"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,0,USD,TRUE,TRUE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Hickory, North Carolina"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,2,0,USD,TRUE,FALSE,1,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,6,6,GBP,FALSE,FALSE,1,0,None
19-Nov,6,2,USD,TRUE,FALSE,0,0,"Spokane, Washington"
19-Nov,15,0,EUR,FALSE,TRUE,10,0,None
19-Nov,41,1,USD,TRUE,FALSE,1,0,None
19-Nov,30,1,USD,TRUE,FALSE,0,0,None
19-Nov,10,1,USD,TRUE,FALSE,2,0,None
19-Nov,5,1,USD,TRUE,FALSE,0,0,"Quarryville, Pennsylvania"
19-Nov,3,1,GBP,FALSE,FALSE,0,0,"Leeds, United Kingdom"
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,51,9,USD,TRUE,FALSE,20,3,None
19-Nov,10,1,GBP,FALSE,FALSE,0,0,"Lewes, United Kingdom"
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,9,0,GBP,FALSE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,2,USD,TRUE,FALSE,3,0,"New York, United States"
19-Nov,7,1,USD,TRUE,FALSE,0,0,None
19-Nov,4,3,USD,TRUE,FALSE,0,0,"Phoenix, Arizona"
19-Nov,21,3,USD,TRUE,FALSE,0,0,"Zebulon, North Carolina"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,11,2,USD,TRUE,FALSE,1,0,None
19-Nov,5,1,USD,TRUE,FALSE,4,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,7,1,USD,TRUE,FALSE,0,0,None
19-Nov,9,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Dec,3,0,GBP,FALSE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,AUD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Prescott, Arizona"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Chicago, Illinois"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,TRUE,0,0,"Chicago, Illinois"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Santa Cruz, California"
19-Nov,106,11,USD,TRUE,FALSE,64,2,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Vulcan, Michigan"
19-Nov,0,0,USD,TRUE,TRUE,3,0,"Colorado Springs, Colorado"
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,"Charleston, South Carolina"
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,TRUE,0,0,"Orlando, Florida"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,TRUE,0,0,None
19-Nov,3,0,USD,FALSE,FALSE,0,0,None
19-Nov,8,4,USD,TRUE,FALSE,3,0,None
19-Nov,20,0,EUR,FALSE,FALSE,0,0,"Barcelona, Spain"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,36,3,USD,TRUE,FALSE,6,0,"Grand Isle, Vermont"
19-Nov,0,1,USD,TRUE,FALSE,0,0,None
19-Nov,5,5,EUR,FALSE,FALSE,2,0,"Mannheim, Germany"
19-Dec,1,5,USD,TRUE,FALSE,5,0,"Poughkeepsie, New York"
19-Nov,0,0,USD,FALSE,FALSE,0,0,None
19-Nov,2,3,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,16,1,USD,TRUE,FALSE,1,0,"Seattle, Washington"
19-Nov,14,1,USD,TRUE,FALSE,0,0,None
19-Nov,8,0,GBP,FALSE,TRUE,1,0,None
19-Nov,14,9,USD,TRUE,FALSE,1,0,None
19-Dec,9,1,USD,TRUE,TRUE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,1,0,None
19-Nov,6,1,USD,FALSE,FALSE,0,0,None
19-Nov,14,2,EUR,FALSE,FALSE,1,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,7,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Portland, Oregon"
19-Nov,2,0,USD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Hagerstown, Maryland"
19-Nov,1,0,USD,FALSE,FALSE,0,0,"Jakarta, Indonesia"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Portland, Oregon"
19-Nov,2,0,USD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Hagerstown, Maryland"
19-Nov,1,0,USD,FALSE,FALSE,0,0,"Jakarta, Indonesia"
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,11,2,USD,TRUE,FALSE,0,0,None
19-Nov,10,1,USD,TRUE,FALSE,2,0,None
19-Nov,7,1,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,17,3,USD,TRUE,TRUE,64,0,None
19-Nov,3,2,USD,TRUE,FALSE,0,0,None
19-Nov,7,2,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,1,USD,TRUE,FALSE,1,0,"Mission Viejo, California"
19-Nov,1,1,USD,TRUE,FALSE,4,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,"Orangeville, Canada"
19-Nov,19,6,EUR,FALSE,FALSE,0,0,"Bratislavský, Slovakia"
19-Nov,8,3,USD,TRUE,TRUE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,0,EUR,FALSE,FALSE,0,0,Belgium
19-Nov,2,0,EUR,FALSE,FALSE,0,0,"Paris, France"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,7,2,USD,TRUE,FALSE,0,0,"Austin, Texas"
19-Nov,3,2,USD,TRUE,FALSE,0,0,"Florida, United States"
19-Nov,41,5,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,2,0,None
19-Nov,394,3,USD,TRUE,FALSE,6,0,"Harrisburg, South Dakota"
19-Nov,2,0,AUD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Chesnee, South Carolina"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,2,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,CAD,FALSE,TRUE,0,0,None
19-Nov,0,2,USD,TRUE,FALSE,-99,-99,None
19-Nov,8,0,EUR,FALSE,FALSE,1,0,None
19-Nov,17,3,USD,TRUE,FALSE,0,0,"Eugene, Oregon"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,0,3,GBP,FALSE,FALSE,0,0,"Seaton Delaval, United Kingdom"
19-Nov,10,2,USD,TRUE,FALSE,2,1,"Chicago, Illinois"
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Encinitas, California"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,5,USD,TRUE,FALSE,0,0,"Grand Blanc, Michigan"
19-Nov,4,0,CAD,FALSE,FALSE,0,0,"Alberta, Canada"
19-Nov,1,1,USD,FALSE,FALSE,0,0,None
19-Nov,10,3,USD,TRUE,FALSE,1,0,"Royal Oak, Michigan"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,1,1,None
19-Nov,2,2,GBP,FALSE,FALSE,0,0,None
19-Nov,3,3,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,1,0,"College Station, Texas"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,0,EUR,FALSE,FALSE,1,0,France
19-Nov,3,3,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,41,0,EUR,FALSE,FALSE,0,0,"Balingen, Germany"
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,8,1,USD,TRUE,FALSE,0,0,None
19-Nov,8,1,USD,TRUE,FALSE,0,0,None
19-Nov,31,0,GBP,FALSE,FALSE,1,0,"London, United Kingdom"
19-Nov,5,0,GBP,FALSE,FALSE,0,0,"Ipswich, United Kingdom"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,18,3,USD,TRUE,FALSE,1,0,None
19-Nov,1,0,GBP,FALSE,TRUE,3,0,None
19-Nov,8,3,USD,TRUE,FALSE,1,0,"Lakeland, Florida"
19-Nov,0,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,2,0,"Telford, United Kingdom"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,JPY,FALSE,FALSE,0,0,None
19-Nov,5,3,USD,FALSE,FALSE,2,0,"Kyiv, Ukraine"
19-Nov,47,2,USD,TRUE,FALSE,0,0,None
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Nov,53,16,EUR,FALSE,FALSE,32,5,"Paris, France"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,0,0,CAD,FALSE,FALSE,0,0,Canada
19-Nov,34,2,USD,TRUE,TRUE,6,1,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,7,5,USD,TRUE,FALSE,23,0,"Colorado, United States"
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,10,0,AUD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,23,1,USD,FALSE,FALSE,0,0,Ukraine
19-Nov,1,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Oklahoma, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,2,USD,TRUE,FALSE,1,0,"California, United States"
19-Nov,11,1,USD,TRUE,FALSE,1,0,"Ventura, California"
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,18,1,EUR,FALSE,TRUE,0,0,"Palagiano, Italy"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,11,1,USD,TRUE,FALSE,0,0,None
19-Nov,11,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,14,2,"Brooklyn, New York"
19-Nov,0,0,GBP,FALSE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,GBP,FALSE,TRUE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Providence, Rhode Island"
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,2,0,CAD,TRUE,FALSE,0,0,None
19-Nov,7,2,USD,TRUE,FALSE,1,0,"Baton Rouge, Louisiana"
19-Nov,4,2,USD,TRUE,FALSE,0,0,"Tacoma, Washington"
19-Nov,5,0,GBP,FALSE,FALSE,0,0,"Northampton, United Kingdom"
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Ohio, United States"
19-Nov,38,1,USD,TRUE,TRUE,0,0,None
19-Nov,13,1,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Chippewa Falls, Wisconsin"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Dec,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,3,USD,TRUE,FALSE,2,0,None
19-Nov,6,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Spokane, Washington"
19-Nov,3,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Miami, Florida"
19-Dec,5,0,AUD,FALSE,FALSE,0,0,"Brisbane, Australia"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,0,CAD,FALSE,FALSE,0,0,"Port Alberni, Canada"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
